"","Time1","Time2","Time3","Time4","Time5","Time6","Time7","Time8","Time9","Time10","Time11","Time12","Time13","Time14","Time15","Time16","Time17","Time18","Time19","Time20","Time21","Time22","Time23","Time24","Time25","Time26","Time27","Time28","Time29","Time30","Time31","Time32","Time33","Time34","Time35","Time36","Time37","Time38","Time39","Time40","Time41","Time42","Time43","Time44","Time45","Time46","Time47","Time48","Time49","Time50","Time51","Time52","Time53","Time54","Time55","Time56","Time57","Time58","Time59","Time60","Time61","Time62","Time63","Time64","Time65","Time66","Time67","Time68","Time69","Time70","Time71","Time72","Time73","Time74","Time75","Time76","Time77","Time78","Time79","Time80","Time81","Time82","Time83","Time84","Time85","Time86","Time87","Time88","Time89","Time90","Time91","Time92","Time93","Time94","Time95","Time96","Time97","Time98","Time99","Time100"
"220","40.7368","38.2222","34.1667","33.9545","34","34.2778","36.6429","40.8571","41.48","NaN","NaN","NaN","NaN","NaN","NaN","NaN","38","44","48.4167","NaN","NaN","NaN","41.7368","40.2647","41.6154","40.5294","37.8","40.7333","38.7073","40.7037","42.4762","43.6316","55.28","60.8571","61.2381","58.5","51","39","40.1667","45.5185","40.625","40.0588","45.9524","44.4667","46.0741","43.4","42","NaN","46.8333","51.8824","56.3333","52.8824","52.5","59","56","56.4","54.7692","55.1429","56.5833","59.1613","56.4167","57.3333","58.7826","55","56.5714","58.5789","57.4615","57.36","53.75","52.0588","52.6667","58.5588","60.9286","61.6667","60.25","55","58.5556","58.7037","56","60","64","62.4762","64.5333","62.7273","62","68.5","64.1739","61","58.1667","59.1852","60.3333","61.6875","64.25","65.5","63","63","61","65","63.8462","60.3333"
"221","38.7778","42.5333","33","35","34.2","33.3333","33.9412","37.2222","NaN","NaN","34","39.3333","NaN","NaN","NaN","NaN","43","44.2941","51.3333","48.0556","46","47.4167","42.1923","43.1111","44.5","42.2727","38.7931","41.1667","40.25","41.4286","46.5","45.8462","57.4286","61.5294","68.6","69.9545","57.7895","41.7","40.9231","40.5","40.25","39.7143","44.5","45.5484","46.7692","45.375","43.1429","46.1724","48.3125","53.25","NaN","55","53.6","60","NaN","59.4444","51","56.8333","57.9167","57","58.6957","64.5","56.0556","56.5714","54.5","53","56.2857","52","55.8889","51.1429","NaN","59.25","62.1176","61","57","56.3333","57.4348","59.5","60.4516","63","61","63.4762","63.8824","61.8","64.1786","63.8571","63","58.2222","59.3333","59.6667","60.5833","61.6667","63.9615","NaN","62.7","60.25","60.2812","63.6","61","60.4815"
"222","41.25","41.875","31","35.5","35","35.0909","35.8182","NaN","NaN","37","37.75","39","NaN","NaN","NaN","NaN","40.3077","44.7778","47.7083","49","49.5714","48.9333","45.5833","43.3333","NaN","46.7143","39.8","42.7941","44.8","42.25","46.8182","51.3125","56.8947","68.1818","NaN","80.3333","NaN","43.8571","42.875","43.0909","43.6667","39.6154","42.5","45","NaN","NaN","42.7143","45","48","NaN","53.5714","NaN","55.5","55","59.9","60.8333","57.6562","58.0303","57.6471","NaN","56.7692","59.5625","57.6667","57.5833","NaN","NaN","52.25","55.6818","54.0556","53.6667","53.7619","58.1818","57","62.5","61.0833","58.3125","57","60.2","60.8","60.7","63.75","59.3333","60.9615","59.8929","59.8889","59.7222","62.4286","57.875","NaN","NaN","62","59.5333","58","NaN","59.2857","60.75","61.5","59.6667","61.5385","54.7778"
"223","36.3636","38.75","36.35","41.3","40.5714","33","NaN","35.6667","35.6","37.5556","38","38.5","42.6875","40","42.7","NaN","NaN","42.6667","NaN","49.75","51.4","50.1667","51","NaN","NaN","NaN","39.3571","49.6923","NaN","47.0588","43.3333","NaN","58.4211","65","NaN","NaN","70.6875","53.2609","46.5","45.0667","42.2222","37","45.1111","47.75","48","NaN","NaN","47","44","49.75","53.6","NaN","61.4","57.7778","58","NaN","58.3333","58.8","58.5","59.4615","NaN","57.8","53.8333","59.5","57","64","54.25","53.3571","53.1176","51.9333","54.3846","57","61","60.4286","62.25","61.1429","49","59.3333","NaN","NaN","63.5556","58.4286","54","59.5","NaN","NaN","62.6667","NaN","NaN","58","57","59.6667","62","63.5","56","NaN","NaN","NaN","64","52"
"224","37.5455","40.7222","39.3333","NaN","42.7273","40","36.4615","38.0625","36.25","37.6","NaN","37.25","40.8125","43.4444","45.5185","43.1176","NaN","NaN","42.4583","47.8571","46.7857","48.5","45.1429","NaN","NaN","NaN","45","50.7778","NaN","50.2857","49","NaN","62.5","68","NaN","NaN","NaN","57.4667","51.875","45.25","NaN","NaN","44","46.4375","NaN","52.5","44.5","45.9","46.6667","51","48.8571","57","61","59.5","57.1667","57.75","55.1429","52","58","57","NaN","63","55.2","56.5714","58.7","58.4","56","56","53.5714","52.9167","52.25","58.0833","NaN","66","59.4545","59.3333","58.9091","59.25","57.9","NaN","NaN","56","59","NaN","NaN","56","NaN","NaN","55.5","56","58.4118","NaN","62","65.8889","62.129","60.5","61.3333","63.6667","62.4167","NaN"
"225","37.8485","40.5385","39","NaN","NaN","39.3333","39.1333","54","NaN","NaN","34","38.3478","44.2222","45.8636","45.2","43.3704","40.2667","NaN","45.6667","46.8182","50.0667","58.5714","50.5","47.5","NaN","NaN","50","50.3333","52.2727","52.75","47","52.5263","61","NaN","NaN","80.25","73.25","61","53.9","NaN","NaN","NaN","NaN","47.6667","50","50.3333","45.6071","49.2333","48.0938","47.4","49.4615","57.96","57.0909","55.5926","57.6667","59.1333","53","56.5556","55.8333","60.5","57.8667","58.0769","55.65","55.7647","58.2857","52","51.3333","54.4167","54.0833","56","54.5","61","60","NaN","59.3333","63.2308","59.8889","56.9","58.6667","58.5","62","54","NaN","57","60.5","59.2857","58.125","52","57.4286","55.6364","58.5833","59.2963","62.8","64.9697","63","60.5926","59","60.7619","61.6667","NaN"
"226","45.7037","36.5","43","NaN","40","40.45","42.6","NaN","NaN","35.1538","38.2619","43.8421","39.6923","43.1515","44.5714","46","41","43.5625","45.1765","46.7941","54.3333","56.1304","54","44.2308","45.25","51.5","45","53","61.125","NaN","53.4706","53","NaN","NaN","69.5","NaN","76.4667","56.1786","51.5588","NaN","NaN","NaN","NaN","49","47.8947","53","45","48.5","44","46.8696","48.1429","57.3333","67","57.2","53.88","55.0625","57.2","NaN","NaN","57.8889","55","55.375","52.75","56.4","62.5","56.4","56.3333","57.4","54.3333","57.1923","55.2308","59","62.6364","58.5455","63.1538","64.6667","55.7857","57.9583","58.7","60.0455","61.9091","NaN","57.5","58.3333","59.4444","61","60.6154","55.3529","56.9394","58.2128","59","57.8889","NaN","66.9167","62.5","61.5","60.4375","58","48","NaN"
"227","NaN","39.9545","NaN","NaN","NaN","44.6667","41","NaN","40","38.7778","47.4118","46","42","45.1429","48.15","49.3462","40.1111","46","48.5","NaN","50.8667","NaN","51.3478","47.0333","42.925","47.3333","NaN","64","NaN","56","54.3571","44.1818","NaN","NaN","62.3529","75.4074","71.5652","52.4615","50","47.1875","NaN","NaN","NaN","NaN","50.4375","47.2963","45.3846","49.3333","48","46.3846","47.9231","60.6667","62.5714","56.5455","55","NaN","NaN","NaN","54","54.3333","62","57","54.3125","52.875","60.5455","57","56.7692","55","59.0714","56.6875","53","57","NaN","64.3077","64","62.65","58.8462","61.5","63.1429","62","55.5","60.4375","61.4615","57","59.8","60","61","55.3571","51","54","60.3913","58","62.0833","68","62.75","62","59.3333","60.3571","55.5","NaN"
"228","NaN","44.8889","36.85","43.3333","37.5","NaN","NaN","46.0909","38.439","41.4062","44.4231","42.2308","42.5","45.6667","49","55.5","43.3333","40.5","NaN","NaN","NaN","NaN","NaN","50.8929","48.52","46.9375","50.25","58.5","61.6667","59.0556","NaN","43","NaN","64.2","62.8125","69.9","60.0769","52.8","50.5714","46.5","42.6667","40.8667","NaN","49.875","50.25","44.8333","41.8","46.2941","46.0769","45.6429","48.5714","59.8571","61.7778","54.9667","56.4","56","54.125","NaN","60.4615","62.4706","57.3846","60.3636","NaN","NaN","60.2","NaN","59","NaN","NaN","NaN","58.8182","60","62.3","61.8696","60.7778","62.7857","57.619","58.3333","68.6667","63.4444","64.5","64.7692","64","61.5455","64.5","64.3077","62.5","60.5185","60.0714","56.3333","58.75","59.5","61.3333","71","62.4444","61.1111","58.9286","60.375","62.1154","59.4595"
"229","NaN","45.6585","36.9167","48.4","NaN","NaN","45.25","45.5556","38.9","40.9091","41.92","46.5882","47.1351","45.1613","45.0357","51.3182","45.9667","42.1429","NaN","NaN","NaN","NaN","NaN","NaN","48.3333","45.6154","60","54.4444","56.3333","61.6","51.6","41","NaN","62.5833","55.1944","60.4848","58.9545","55.75","51.3226","47.2927","42.4444","42.75","46.76","49.8125","50.5833","46.1","39","45.75","43","45.4615","49.9167","59.125","60.5","54.3333","55.2778","54.3889","54.2857","59.5","62.3571","61.4091","60.2667","59.4074","59.75","54.7778","61","57.3846","60","58.2632","NaN","56","55.6111","60.3846","64.45","62.5","60.1429","62.3","58.2857","64","NaN","63","64.7","65.7222","66.375","62.5556","64","66.6154","65.0588","63.0909","59.4167","58.6111","58.7273","61.04","59","67.25","62.7222","61.6429","61.75","62.2083","60.8571","63.6923"
"230","NaN","48","43.875","45.875","43.2","47.7895","43.5625","44","45.3333","42.2174","47.3171","43.6667","46.5263","49.7727","44.75","49","51.1667","48.5714","NaN","NaN","NaN","NaN","NaN","NaN","45.6","45.9231","51.8571","53.6667","57.2667","58.9231","51.2667","46.125","55.0455","56.1111","51.7097","54.2308","56.9091","53.8485","54","51.9474","45.5312","42.6522","46.3333","49.35","50.6667","49.1111","43.8","NaN","45.5","47.7143","51.375","57.6154","56.5","53.5","52.8148","51","52","57.9565","61.6667","58.75","61.1333","65.25","59","58.75","62.9524","59.2857","58.3333","58.6875","57.0667","54.6923","56.0769","56.7778","62.4","61.2","61","NaN","NaN","NaN","66","66.6667","66.7778","66.4444","67.3846","65.8125","65","66.4615","63","64","58.75","57.5","NaN","60.3571","65.3333","66.0435","65.1538","61.6154","62","64","64.3333","61.1111"
"231","NaN","45","48.1765","38","44.6071","42.5926","41.6923","42.55","41.4444","48.4286","50.8","50.0968","55.5926","54.1429","47.3889","46.5","51.35","47.5","46.5","NaN","NaN","58","51.1538","45.9091","47.3333","45","47.3333","47","51.7692","57.75","54","48.6667","51.3","51.8125","51.25","50.7143","51.5556","51.2353","55.9302","56.2667","51","44.6","45.7742","52.3889","53.0952","47.9231","44.625","46.2222","49.2222","48.6154","49.4","55.4286","56.4615","50.9565","53","50.7826","51","54.4615","58.8421","57.6667","NaN","64","58.8095","58.5833","63.5","59.3871","61","57.2727","56.96","53.2222","57","58.8889","59.9231","60.25","62.2593","63.05","61.3333","NaN","66.6154","66","NaN","64","66.2308","67","63.8889","67.1429","67.1111","61.8","NaN","56.7778","60.2778","61","65","66.36","66.381","65.1905","64","63.5652","66.2","60.8571"
"232","NaN","NaN","51.4444","39.125","42.15","41.7","41.1","41.2857","43","48.5","55.6667","58.2","NaN","55.8261","53.3077","48.8947","46.3333","48.0968","41.2667","NaN","45","46.5952","44.913","44.5862","44.2857","45.4545","47.0588","47.375","52.7778","59.6667","51.3333","50","51.6667","47.7778","52.7778","47.9333","49.5556","NaN","65","54.9333","53.3571","50","49.5185","54.5833","NaN","48.0556","46.087","50.6667","53.6774","54.5833","52.7333","54.75","53.25","48.1","NaN","50","51.5714","56.5714","52.2727","59.5","57.6","61.5926","55.5556","58.6667","61.2188","60.6154","62.6667","54.6667","56.8571","56.4615","58","58.9231","60.8696","60.963","61.0741","61.9048","60.7778","62.1538","67.1429","63.25","65.8667","64.1875","67.3478","66.2963","67.3125","67.5556","65.1538","63.3889","58.3684","57.3333","61.0556","60.1818","64.8462","61","64.2381","65.8667","63.5455","63.6667","63.3571","63.68"
"233","57.2143","45.6154","NaN","42.85","38.75","NaN","40.4286","43.375","NaN","NaN","NaN","NaN","NaN","58.5833","54.7333","55.6667","47.5667","46.2174","41.3448","41.4516","44.275","44.32","43.6538","45","47.5625","43.7778","NaN","46.4","47","56.6522","NaN","46.5","47.7778","50.2857","52","47.25","46.0556","NaN","64","53.2","49.1667","48.8125","49.4074","NaN","47.25","46.44","44.7692","53.2857","56.5","58.0667","54.1667","53.3077","52.5385","51","54.0625","49","51.2727","51.6176","54","59.1","56.3333","60.6667","56.6429","58.3333","60.6429","61.4286","59.5556","56.2778","57.75","55.8095","57.3913","59.2143","59.6154","61.2","60","62.0952","62.3077","60.5652","65.0556","65.7692","64","64.9615","67.2308","65.9375","66.7037","68.6875","64.5625","62.35","57.8571","60.2","61.3","62.7333","63.8889","65.1818","64.25","63.125","63.1111","64.8","63.9583","65.1765"
"234","52.0968","42.6667","NaN","46.5","36.5","39.45","42.1429","41","45","46.6364","NaN","NaN","NaN","67","55.5","50.375","51.5","42.3077","41.5","40.7273","43.9231","43","NaN","45.3333","45.5789","42.8462","43","45.8947","49.35","47.28","55.6875","47.7907","44.4667","48.0769","49.5","48.4444","46.5","51.6538","61.9231","53","49.6667","51.0909","50.6","NaN","46.6667","45.2857","46.0476","50.7917","54.2857","61","57.6667","55.1111","50","50.0476","55","53.0909","57","53.2857","54","56.2857","58.6667","59.625","57.12","55.8421","62.6667","62.5","60.125","55.4615","57.8571","57.6667","57.9231","57.6923","57.8889","58.5556","59.7778","60.2593","61.6154","59.0667","62.0385","64.4444","66.2222","64.4444","67.7619","67.3889","66.9167","67.8846","67.9091","NaN","NaN","61.8889","60.8261","61.2667","64.1111","67.4444","63.2778","61.3","62.3429","62.1","62.5556","61.8182"
"235","40.1852","41.0385","NaN","NaN","34.7143","37.6667","42.4167","41.6957","41.5385","46.4286","NaN","NaN","NaN","NaN","54.6667","50.25","52","44.5","44.6562","42.4286","43","43","44.6667","46.125","47.8333","44.4681","45.125","44.6923","52.5","49.7778","45.4375","45.6944","45.1538","45","47.6667","47.4444","44.5","51.5","65.5714","56.2632","48.9444","50","NaN","50.4615","48.0455","38","44.5833","48","53.75","57.9524","56.8333","54.6923","50","56","54.7","55.1333","52.7857","49","53.5455","55.3333","58.2143","59","58","57","61","61.15","57.9565","55.0556","54.0588","54.2381","54","57","57.5","58.7407","59.6667","58","59.5714","59","63","62.7742","63.5714","65.9","65.8571","63.6667","68.75","65.75","65.4091","NaN","59.875","60.8","60","60","65.4762","65.5714","63.0769","69","NaN","65","62","NaN"
"236","39.7949","39.2647","42.8333","NaN","37.8571","40.7143","39.8571","44","36.5","47.4737","56.8889","NaN","NaN","NaN","57","49.0833","47.6667","35","45.3333","44.9","42","40.6667","42.7037","46","47.8","46.875","45.1","44.9444","51.6667","49.1667","47.85","47.6111","43.2143","48.3077","47","48.5","48.4815","51.6","72","56.3333","47.24","48.8421","NaN","48","51.5556","43.8125","46.8","48.5","51.3333","NaN","53.7","53.0714","48.7778","NaN","57.5","56.4167","53.3333","51.3333","NaN","56.5","52.6667","NaN","56","57.8462","56.5556","59.3333","58.1538","53.037","50","51.7333","56.2143","55.6667","55.7143","56","59.9167","NaN","59","58.0909","63","68","62.2","60.75","70","65.6154","66.2727","67.3333","64.375","61.3636","61.3333","63","58.3571","59.1154","66.6667","64.5","60.75","61.8182","NaN","61.5","59.8333","60.4167"
"237","NaN","42.8571","43","52.7273","42.5926","45.5106","39","43","40.2","49.4","NaN","NaN","NaN","73.5","56","49.4545","49","40.8846","43.9167","41","42.3889","41.6875","41.8","42.65","49","52.12","42.6923","47.8333","50.3333","48","46.8333","47.6667","46.75","49.3333","48.7143","48.9565","51.9231","51.6667","62.3333","64.2","50","51.1111","51.4848","52.5789","54.2222","44.7692","46.8182","51","49.6667","56.75","55.5","51.5","45.6154","50.5417","56.5","56.0909","52.8889","54.6667","50.5","53.5","52.375","56.55","55.7692","56","55.4444","57.6154","55.5556","52.125","50","54.6667","55.3846","53","54.7143","55.5","NaN","NaN","55.6667","57.1538","59.7059","61","62.5882","62.5333","63.5455","65.3333","66","64.875","63.3125","63.8462","63.1905","58.5625","58","59.1875","63.2222","63","64","58","59.9167","59.4762","61.64","57.2857"
"238","NaN","NaN","38.4167","43.9677","44.7","44","46.3226","45.7714","41.5455","NaN","53.6667","70","62.6667","64","56.125","45.0714","45.3077","43","45.6667","44.3704","45.6667","43.6296","44.5135","44.9231","47.3333","NaN","45.0303","NaN","48.3","48.8333","48.7778","45.3846","44.6154","48.0667","48.1111","45.8462","49.08","53.4516","60.25","63.3333","55","50.375","51.5417","53.5238","57.1923","48.5556","46.9375","48.7143","49.75","51.75","51.9444","47.8","46.3571","47.2857","NaN","54","NaN","52","49.9286","51.3333","53","53.7692","53.3077","52","53.6667","55.2308","51.5","NaN","51.0667","51.5","55.6667","56","55.72","54.8333","58.7692","58.6471","54.75","53.3636","58.7778","58.6452","62.4","62.3889","62.5","65","67.24","64.2667","62.2857","62.4286","59.6667","57.9167","NaN","57.5789","63.5833","NaN","62.1","61.75","59.4286","60.3333","57.6667","56"
"239","NaN","NaN","47.125","44.2593","46.5385","49.9143","46.2857","46.7","39.7143","50.4444","52.175","48.5667","52.1818","57","56.2","48.8333","43.6923","43.5","45.75","44.5385","44.1818","40.1667","40.8519","42.5862","46.1875","51","46.6429","45","51","52","45.6875","47.2","47.1333","49","48","NaN","47.5","52.7778","60.85","62.3077","57.1429","52.875","54.5556","58.9286","65.6","52.3333","52.7778","50.8387","48.4","NaN","50.6667","49.4615","48.7419","48.1333","46","NaN","50.5385","50.8571","47.75","49","50.4","50.25","52.1538","53.0769","53.6","52.7778","54.7778","53.5","50.75","NaN","52.6","56.1667","58.3333","56.619","59.125","63.5","57.4348","54.8333","58.5","54","58.8571","61.125","63.8","64.5185","64.2857","66.5","65.3333","61.2222","62.4848","59","54.4667","NaN","63.75","59.3333","61.75","59.8571","60.2143","60.3929","60.3333","57"
"240","NaN","NaN","NaN","39.9286","42","43.4615","43.0952","43.2703","42.3333","45","48.9375","48","50.5294","52.4074","46.4348","44.95","42.4","46.0769","46.619","46.5833","40.7273","39","44.1333","40.0667","43.7586","52","50.1429","48.88","51","48.7059","45","45.75","50","50.3","47.5714","44.7778","46","49.6","57.3636","57.3333","53.3333","53.3333","56.6667","57.5385","69.5","62.5","NaN","52","47.8","48.2","49.5161","48.6087","50.25","47.3125","52.0714","60.2","50.8333","51.3226","48.5833","49.625","50.8","50.2593","51.0952","50.2143","49.6429","51.75","56.6667","NaN","50.5556","51.6471","53.6923","52.75","54.8571","55.8571","58.6957","57.625","57.0769","55.2963","57.2","57.9091","59.8667","57.6842","62.7778","63.4815","63.6","NaN","62.9","61.5455","59.4167","58.7273","NaN","63","61.9259","62.3571","60.8077","60.3929","59.5","57","57.9167","59.3333"
"241","NaN","NaN","56","43","38.3846","39.6667","40.8571","43.75","40.8333","43.48","41.325","44.9149","46","45.4375","46","42.75","43.7391","45.0625","42.619","45.5","43","NaN","NaN","40.25","41.2222","51.5714","49","NaN","50.6957","47.4286","45.4","47.1905","46.5882","45.8125","47.3","NaN","NaN","49.8333","50.5556","NaN","60.3","53.3846","61","62.0556","60.625","59.0625","55.6667","50.4545","51.3529","48.7647","47","48.1538","50.25","47.5217","51.2222","53.1282","52.8333","51.8462","50.55","51.0625","50.8571","50.9231","50.1212","51.1667","50.2308","50.8","51.55","52.4545","50.8235","53","54.1538","52.9231","52.9231","54.3704","56.8529","56.3333","53.8889","55.25","55.68","57.0526","57.9412","60.5","62.6538","61.9655","62.9167","62.5","64","57.1429","60.5714","58.64","NaN","60.875","62.1176","61","59","60.0714","62","58.7586","54.25","56.5926"
"242","NaN","46.44","53.4","40.4167","37.4286","36.4286","39.8","41","42.5833","38.5","37.9231","39.6667","39.9722","42.6667","43.25","44.3571","42.6923","47","41.6667","40.9091","41.25","42.0833","43.8333","38.6","40.8636","50","51.2727","51.2727","47","45.3333","47.25","44.5714","46.3125","42.5806","44.1111","45.6667","NaN","59","49.6667","55.8333","NaN","56.7778","NaN","60.5","53","55.6129","52.5517","49","46.5","48.8125","51.1154","47.3636","47","45.3846","49.9231","50.1667","51.5882","50.8788","52.7222","49.4615","50.4286","50.5","48.4667","48.8966","50.1212","52.2069","49.5714","51.8125","49.7778","51.6875","53.8182","53","52.381","53.2105","56.1333","55.8667","55.5333","57.25","NaN","56.7","57.3158","62.0667","62","63.3333","64","61.5385","64.75","58","59.1538","54","57","60","58.7778","58.0909","58.2424","55","59.0741","60","58","53.3333"
"243","35","36.4815","41.5714","38","36.3846","35","37.037","41.2069","39.5926","36.5152","37.8889","41.24","39.5","38.4615","40.4167","42.9375","42.3333","41.8571","41","42.4815","38.3889","38.7273","38.2857","37.3846","37.3889","48.9167","49.3125","51.0556","51.2593","47.7586","45.4348","45.0833","42.1389","41.6522","41.4615","46.6875","50.7368","48.5385","49.9565","50","55","64","56.5926","57.8333","48.4375","53.3846","45","49.2","48.625","48.3704","49.6471","50.6","50.5","47.5","48.5","47.0741","53","50","49.4815","50.6667","52.0769","51.5","50.5455","54","48.8889","55","49.7742","52.2593","49.381","51.2308","49.4762","52.3","51.6667","56.75","55.1818","56.8889","54.75","55","56.3333","61.5","57.6667","56.8095","60.9333","60.25","62.871","64.037","61.7407","61.5","57.8","57.5333","54.25","NaN","59.1","57.1905","53.75","51.8125","54.0714","57","53.7647","52.5"
